,DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,Date,Time,Relative Humidity (%),Pressure (hPa),Wind speed (m/s),Wind direction,Rainfall (kg/m2)
2438,2020-06-15 10:30:00,4136001,iq8k7ZNt4Mwm3w0,30.502932862068963,44.89497758620689,0.6442910979310346,2020-06-15,10:30:00,72.99,992.1,6.12,237.7,0.051423
2439,2020-06-15 10:45:00,4136001,iq8k7ZNt4Mwm3w0,30.40556343333333,40.946115000000006,0.4127263533333333,2020-06-15,10:45:00,73.3,992.13,6.07,237.82,0.049629
2440,2020-06-15 11:00:00,4136001,iq8k7ZNt4Mwm3w0,30.272137827586214,39.19910075862068,0.38350876620689656,2020-06-15,11:00:00,73.66,992.2,6.0,237.83,0.046201
2441,2020-06-15 11:15:00,4136001,iq8k7ZNt4Mwm3w0,30.40659286666667,40.686537566666665,0.663463731,2020-06-15,11:15:00,74.02,992.27,5.93,237.85,0.042774
2442,2020-06-15 11:30:00,4136001,iq8k7ZNt4Mwm3w0,31.06111406896552,45.46679382758622,0.574528772413793,2020-06-15,11:30:00,74.38,992.34,5.86,237.87,0.039346
2443,2020-06-15 11:45:00,4136001,iq8k7ZNt4Mwm3w0,29.3317616,37.99803143333334,0.37918722899999996,2020-06-15,11:45:00,74.83,992.45,5.78,237.81,0.037752
2444,2020-06-15 12:00:00,4136001,iq8k7ZNt4Mwm3w0,29.900188620689658,38.873927758620695,0.5748088220689656,2020-06-15,12:00:00,75.36,992.59,5.66,237.67,0.037991000000000004
2445,2020-06-15 12:15:00,4136001,iq8k7ZNt4Mwm3w0,31.54353016666667,48.45850033333333,0.8202640759999998,2020-06-15,12:15:00,75.89,992.72,5.55,237.52,0.038231
2446,2020-06-15 12:30:00,4136001,iq8k7ZNt4Mwm3w0,31.613733827586213,46.63091741379311,0.5533222127586205,2020-06-15,12:30:00,76.42,992.86,5.44,237.36,0.038471
2447,2020-06-15 12:45:00,4136001,iq8k7ZNt4Mwm3w0,30.809874533333332,40.939506866666655,0.3833340390000001,2020-06-15,12:45:00,77.06,993.01,5.3,237.15,0.040941000000000005
2448,2020-06-15 13:00:00,4136001,iq8k7ZNt4Mwm3w0,31.10702082758621,41.34869368965517,0.4251167727586208,2020-06-15,13:00:00,77.81,993.18,5.13,236.88,0.045641
2449,2020-06-15 13:15:00,4136001,iq8k7ZNt4Mwm3w0,28.89086103333333,33.852956166666665,0.12041290346666662,2020-06-15,13:15:00,78.56,993.35,4.96,236.59,0.050341000000000004
2450,2020-06-15 13:30:00,4136001,iq8k7ZNt4Mwm3w0,26.23989765517242,28.749300275862073,0.23852334310344825,2020-06-15,13:30:00,79.33,993.52,4.78,236.28,0.055041999999999994
2451,2020-06-15 13:45:00,4136001,iq8k7ZNt4Mwm3w0,27.20779523333333,33.41558113333332,0.3926790326666667,2020-06-15,13:45:00,79.99,993.71,4.63,235.87,0.05681
2452,2020-06-15 14:00:00,4136001,iq8k7ZNt4Mwm3w0,28.538208066666666,41.65116596666665,0.7042872753333334,2020-06-15,14:00:00,80.54,993.91,4.51,235.35,0.055646
2453,2020-06-15 14:15:00,4136001,iq8k7ZNt4Mwm3w0,29.08548496551724,40.65664348275861,0.3452762671034483,2020-06-15,14:15:00,81.1,994.12,4.38,234.81,0.054483000000000004
2454,2020-06-15 14:30:00,4136001,iq8k7ZNt4Mwm3w0,28.05032753333333,32.30449726666667,0.4136402620000001,2020-06-15,14:30:00,81.66,994.32,4.25,234.23,0.053319000000000005
2455,2020-06-15 14:45:00,4136001,iq8k7ZNt4Mwm3w0,28.738911517241373,35.47533944827586,0.36147923448275865,2020-06-15,14:45:00,82.06,994.49,4.16,233.5,0.051425
2456,2020-06-15 15:00:00,4136001,iq8k7ZNt4Mwm3w0,28.618339066666675,35.30898513333334,0.29826413333333324,2020-06-15,15:00:00,82.29,994.63,4.1,232.64,0.0488
2457,2020-06-15 15:15:00,4136001,iq8k7ZNt4Mwm3w0,27.744222620689648,31.967591344827586,0.4199067613793104,2020-06-15,15:15:00,82.53,994.78,4.05,231.76,0.046175
2458,2020-06-15 15:30:00,4136001,iq8k7ZNt4Mwm3w0,28.952817799999995,36.16430876666666,0.340420977,2020-06-15,15:30:00,82.76,994.92,3.99,230.86,0.043551
2459,2020-06-15 15:45:00,4136001,iq8k7ZNt4Mwm3w0,28.225434413793106,32.09903055172414,0.12233988072413793,2020-06-15,15:45:00,82.92,995.03,3.95,230.08,0.042558
2460,2020-06-15 16:00:00,4136001,iq8k7ZNt4Mwm3w0,26.919395,29.03463956666667,0.19505152100000006,2020-06-15,16:00:00,82.99,995.12,3.93,229.45,0.043196
2461,2020-06-15 16:15:00,4136001,iq8k7ZNt4Mwm3w0,27.72664462068965,32.24504879310345,0.2541694768965517,2020-06-15,16:15:00,83.06,995.2,3.92,228.82,0.043835
2462,2020-06-15 16:30:00,4136001,iq8k7ZNt4Mwm3w0,27.96693423333333,32.902970533333324,0.2461391513333333,2020-06-15,16:30:00,83.13,995.29,3.9,228.18,0.044473
2463,2020-06-15 16:45:00,4136001,iq8k7ZNt4Mwm3w0,28.246754551724138,33.94315637931035,0.2661915168965517,2020-06-15,16:45:00,83.2,995.33,3.88,227.72,0.043649
2464,2020-06-15 17:00:00,4136001,iq8k7ZNt4Mwm3w0,28.152196400000005,32.68684883333334,0.16382623933333335,2020-06-15,17:00:00,83.25,995.33,3.87,227.45,0.041363
2465,2020-06-15 17:15:00,4136001,iq8k7ZNt4Mwm3w0,27.328246000000004,29.55606289655173,0.06140149103448275,2020-06-15,17:15:00,83.31,995.33,3.86,227.18,0.039077
2466,2020-06-15 17:30:00,4136001,iq8k7ZNt4Mwm3w0,26.5507874,28.628019366666663,0.10460706640000003,2020-06-15,17:30:00,83.37,995.33,3.85,226.91,0.036791000000000004
2467,2020-06-15 17:45:00,4136001,iq8k7ZNt4Mwm3w0,26.566401000000006,28.61441468965517,0.08537821751724137,2020-06-15,17:45:00,83.45,995.28,3.84,226.45,0.036206999999999996
2468,2020-06-15 18:00:00,4136001,iq8k7ZNt4Mwm3w0,26.522565862068962,27.98930210344828,0.06378487189655173,2020-06-15,18:00:00,83.55,995.17,3.85,225.81,0.037325
2469,2020-06-15 18:15:00,4136001,iq8k7ZNt4Mwm3w0,26.360552689655165,27.03561393103449,0.043242275793103455,2020-06-15,18:15:00,83.65,995.07,3.85,225.16,0.038443
2470,2020-06-15 18:30:00,4136001,iq8k7ZNt4Mwm3w0,26.2162729,26.278046600000003,0.02353825283333333,2020-06-15,18:30:00,83.75,994.96,3.85,224.52,0.039561
2471,2020-06-15 18:45:00,4136001,iq8k7ZNt4Mwm3w0,26.025800999999994,25.681154413793106,0.006374650215172415,2020-06-15,18:45:00,83.86,994.83,3.87,223.8,0.040503
2472,2020-06-15 19:00:00,4136001,iq8k7ZNt4Mwm3w0,25.977797366666664,25.4262787,2.046810833333333e-05,2020-06-15,19:00:00,84.0,994.67,3.91,223.04,0.041267
2473,2020-06-15 19:15:00,4136001,iq8k7ZNt4Mwm3w0,25.694723466666673,25.1349934,0.0,2020-06-15,19:15:00,84.13,994.51,3.94,222.28,0.042032
2474,2020-06-15 19:30:00,4136001,iq8k7ZNt4Mwm3w0,25.57116468965517,24.753649413793106,0.0,2020-06-15,19:30:00,84.26,994.36,3.97,221.54,0.042797
2475,2020-06-15 19:45:00,4136001,iq8k7ZNt4Mwm3w0,25.54436513333333,24.44701743333333,0.0,2020-06-15,19:45:00,84.36,994.21,4.01,221.06,0.042412
2476,2020-06-15 20:00:00,4136001,iq8k7ZNt4Mwm3w0,25.423041931034483,24.233159517241372,0.0,2020-06-15,20:00:00,84.43,994.06,4.06,220.84,0.040875999999999996
2477,2020-06-15 20:15:00,4136001,iq8k7ZNt4Mwm3w0,25.380932366666666,24.37551273333333,0.0,2020-06-15,20:15:00,84.5,993.91,4.11,220.63,0.039341
2478,2020-06-15 20:30:00,4136001,iq8k7ZNt4Mwm3w0,25.353494,24.392524266666676,0.0,2020-06-15,20:30:00,84.57,993.77,4.16,220.42,0.037805
2479,2020-06-15 20:45:00,4136001,iq8k7ZNt4Mwm3w0,25.238386413793105,24.3006655862069,0.0,2020-06-15,20:45:00,84.62,993.63,4.19,220.58,0.037556
2480,2020-06-15 21:00:00,4136001,iq8k7ZNt4Mwm3w0,25.02231336666667,23.9145406,0.0,2020-06-15,21:00:00,84.66,993.51,4.21,221.1,0.038592
2481,2020-06-15 21:15:00,4136001,iq8k7ZNt4Mwm3w0,24.86242031034483,23.732072448275858,0.0,2020-06-15,21:15:00,84.7,993.39,4.24,221.61,0.039628
2482,2020-06-15 21:30:00,4136001,iq8k7ZNt4Mwm3w0,24.78279923333333,23.7751811,0.0,2020-06-15,21:30:00,84.74,993.27,4.26,222.12,0.040664
2483,2020-06-15 21:45:00,4136001,iq8k7ZNt4Mwm3w0,24.824028206896553,23.95638937931035,0.0,2020-06-15,21:45:00,84.78,993.18,4.27,222.7,0.041756
2484,2020-06-15 22:00:00,4136001,iq8k7ZNt4Mwm3w0,24.74029433333333,23.904019033333334,0.0,2020-06-15,22:00:00,84.82,993.12,4.27,223.36,0.042903
2485,2020-06-15 22:15:00,4136001,iq8k7ZNt4Mwm3w0,24.601491333333332,23.88575026666667,0.0,2020-06-15,22:15:00,84.86,993.06,4.27,224.01,0.044051
2486,2020-06-15 22:30:00,4136001,iq8k7ZNt4Mwm3w0,24.584701137931038,24.069342241379317,0.0,2020-06-15,22:30:00,84.9,993.0,4.26,224.67,0.045198
2487,2020-06-15 22:45:00,4136001,iq8k7ZNt4Mwm3w0,24.6104572,24.226723199999995,0.0,2020-06-15,22:45:00,84.92,992.97,4.25,225.11,0.045604
2488,2020-06-15 23:00:00,4136001,iq8k7ZNt4Mwm3w0,24.623876896551728,24.299733103448283,0.0,2020-06-15,23:00:00,84.92,992.98,4.23,225.34,0.045267
2489,2020-06-15 23:15:00,4136001,iq8k7ZNt4Mwm3w0,24.478887900000004,24.09663800000001,0.0,2020-06-15,23:15:00,84.93,992.99,4.21,225.57,0.044931
2490,2020-06-15 23:30:00,4136001,iq8k7ZNt4Mwm3w0,24.12724413333333,23.3043773,0.0,2020-06-15,23:30:00,84.93,993.0,4.19,225.8,0.044594999999999996
2491,2020-06-15 23:45:00,4136001,iq8k7ZNt4Mwm3w0,24.21627196551724,22.99775006896552,0.0,2020-06-15,23:45:00,84.93,993.06,4.17,225.84,0.046012
2492,2020-06-16 00:00:00,4136001,iq8k7ZNt4Mwm3w0,24.232802466666666,23.00721946666667,0.0,2020-06-16,00:00:00,84.66,994.36,3.64,231.07,0.049812999999999996
2493,2020-06-16 00:15:00,4136001,iq8k7ZNt4Mwm3w0,24.267906448275863,23.38954534482759,0.0,2020-06-16,00:15:00,84.93,993.27,4.11,225.48,0.052351999999999996
2494,2020-06-16 00:30:00,4136001,iq8k7ZNt4Mwm3w0,24.174091666666666,23.475119066666664,0.0,2020-06-16,00:30:00,84.93,993.37,4.09,225.3,0.055522
2495,2020-06-16 00:45:00,4136001,iq8k7ZNt4Mwm3w0,24.00077893103448,22.975047172413788,0.0,2020-06-16,00:45:00,84.68,993.5,4.11,225.22,0.057534
2496,2020-06-16 01:00:00,4136001,iq8k7ZNt4Mwm3w0,23.92812166666667,22.84316716666667,0.0,2020-06-16,01:00:00,84.17,993.65,4.19,225.22,0.058386
2497,2020-06-16 01:15:00,4136001,iq8k7ZNt4Mwm3w0,23.88256216666667,22.92287263333333,0.0,2020-06-16,01:15:00,83.67,993.8,4.27,225.22,0.059238
2498,2020-06-16 01:30:00,4136001,iq8k7ZNt4Mwm3w0,23.931202758620692,23.15796427586207,0.0,2020-06-16,01:30:00,83.16,993.95,4.35,225.23,0.060091
2499,2020-06-16 01:45:00,4136001,iq8k7ZNt4Mwm3w0,24.0918224,23.36724973333333,0.0,2020-06-16,01:45:00,82.47,994.11,4.41,225.42,0.06014
2500,2020-06-16 02:00:00,4136001,iq8k7ZNt4Mwm3w0,24.087300344827586,23.053479448275873,0.0,2020-06-16,02:00:00,81.58,994.28,4.46,225.8,0.059385
2501,2020-06-16 02:15:00,4136001,iq8k7ZNt4Mwm3w0,23.95560303333333,23.07524006666667,0.0,2020-06-16,02:15:00,80.7,994.45,4.51,226.17,0.058630999999999996
2502,2020-06-16 02:30:00,4136001,iq8k7ZNt4Mwm3w0,23.93550603333333,23.11107676666667,0.0,2020-06-16,02:30:00,79.83,994.63,4.56,226.53,0.057876
2503,2020-06-16 02:45:00,4136001,iq8k7ZNt4Mwm3w0,24.02117934482759,23.40091058620689,0.0,2020-06-16,02:45:00,78.89,994.79,4.6,226.75,0.056976
2504,2020-06-16 03:00:00,4136001,iq8k7ZNt4Mwm3w0,23.7031547,23.2302114,0.0,2020-06-16,03:00:00,77.89,994.95,4.63,226.82,0.055929
2505,2020-06-16 03:15:00,4136001,iq8k7ZNt4Mwm3w0,24.00039051724139,23.133051517241377,0.0,2020-06-16,03:15:00,76.9,995.11,4.66,226.9,0.054883
2506,2020-06-16 03:30:00,4136001,iq8k7ZNt4Mwm3w0,24.0750521,22.90254403333333,0.0,2020-06-16,03:30:00,75.92,995.26,4.69,226.98,0.053836
2507,2020-06-16 03:45:00,4136001,iq8k7ZNt4Mwm3w0,24.046031310344826,22.70867193103448,0.0,2020-06-16,03:45:00,75.06,995.38,4.71,227.04,0.052052999999999995
2508,2020-06-16 04:00:00,4136001,iq8k7ZNt4Mwm3w0,24.0400963,22.55592033333334,0.0,2020-06-16,04:00:00,74.31,995.46,4.71,227.07,0.049533
2509,2020-06-16 04:15:00,4136001,iq8k7ZNt4Mwm3w0,24.00280468965517,22.56424272413793,0.0,2020-06-16,04:15:00,73.57,995.54,4.72,227.11,0.047013
2510,2020-06-16 04:30:00,4136001,iq8k7ZNt4Mwm3w0,24.007177966666664,22.7844391,0.0,2020-06-16,04:30:00,72.84,995.62,4.72,227.15,0.044493
2511,2020-06-16 04:45:00,4136001,iq8k7ZNt4Mwm3w0,24.005709066666668,22.99325466666667,0.0,2020-06-16,04:45:00,72.2,995.65,4.72,227.23,0.043177
2512,2020-06-16 05:00:00,4136001,iq8k7ZNt4Mwm3w0,24.05566962068966,23.299116586206893,0.0,2020-06-16,05:00:00,71.66,995.63,4.72,227.34,0.043066
2513,2020-06-16 05:15:00,4136001,iq8k7ZNt4Mwm3w0,24.04550403333333,23.1849335,0.0,2020-06-16,05:15:00,71.12,995.62,4.73,227.46,0.042954
2514,2020-06-16 05:30:00,4136001,iq8k7ZNt4Mwm3w0,24.072484758620693,22.98191475862069,0.0,2020-06-16,05:30:00,70.59,995.6,4.73,227.58,0.042843
2515,2020-06-16 05:45:00,4136001,iq8k7ZNt4Mwm3w0,24.026341999999996,22.982437100000002,0.0003096604275,2020-06-16,05:45:00,70.14,995.52,4.73,227.69,0.042323
2516,2020-06-16 06:00:00,4136001,iq8k7ZNt4Mwm3w0,24.0312691724138,23.13576431034483,0.007878695741379312,2020-06-16,06:00:00,69.77,995.4,4.75,227.82,0.041394
2517,2020-06-16 06:15:00,4136001,iq8k7ZNt4Mwm3w0,24.226424166666675,23.72798766666666,0.027271721366666668,2020-06-16,06:15:00,69.41,995.27,4.77,227.94,0.040465
2518,2020-06-16 06:30:00,4136001,iq8k7ZNt4Mwm3w0,24.453495448275856,24.644800655172414,0.050842255482758635,2020-06-16,06:30:00,69.05,995.15,4.78,228.06,0.039537
2519,2020-06-16 06:45:00,4136001,iq8k7ZNt4Mwm3w0,24.65240663333333,25.55196726666667,0.08098841976666665,2020-06-16,06:45:00,68.82,995.0,4.8,228.18,0.038844
2520,2020-06-16 07:00:00,4136001,iq8k7ZNt4Mwm3w0,24.937872199999994,26.587941566666665,0.1142949158,2020-06-16,07:00:00,68.72,994.84,4.83,228.31,0.038389
2521,2020-06-16 07:15:00,4136001,iq8k7ZNt4Mwm3w0,25.151438862068964,27.422926172413803,0.13722421513793104,2020-06-16,07:15:00,68.62,994.68,4.87,228.43,0.037933
2522,2020-06-16 07:30:00,4136001,iq8k7ZNt4Mwm3w0,25.37138456666667,28.49546413333333,0.17411597166666665,2020-06-16,07:30:00,68.52,994.52,4.9,228.56,0.037476999999999996
2523,2020-06-16 07:45:00,4136001,iq8k7ZNt4Mwm3w0,25.65055572413793,29.344728517241386,0.1999448096551724,2020-06-16,07:45:00,68.5,994.36,4.92,228.8,0.036237
2524,2020-06-16 08:00:00,4136001,iq8k7ZNt4Mwm3w0,25.99828293333333,30.62721456666667,0.24595497533333335,2020-06-16,08:00:00,68.54,994.18,4.95,229.17,0.034213
2525,2020-06-16 08:15:00,4136001,iq8k7ZNt4Mwm3w0,26.51300062068965,32.46179948275864,0.29934499482758625,2020-06-16,08:15:00,68.59,994.01,4.97,229.52,0.032189999999999996
2526,2020-06-16 08:30:00,4136001,iq8k7ZNt4Mwm3w0,26.845126233333332,33.790195566666675,0.3334688676666668,2020-06-16,08:30:00,68.64,993.83,5.0,229.88,0.030166000000000002
2527,2020-06-16 08:45:00,4136001,iq8k7ZNt4Mwm3w0,26.954664344827584,33.82962682758622,0.3349574768965517,2020-06-16,08:45:00,68.77,993.68,5.01,230.2,0.029731
2528,2020-06-16 09:00:00,4136001,iq8k7ZNt4Mwm3w0,27.07185513793104,34.197098586206884,0.3541714110344829,2020-06-16,09:00:00,69.0,993.54,5.0,230.5,0.030883999999999998
2529,2020-06-16 09:15:00,4136001,iq8k7ZNt4Mwm3w0,26.75686333333333,32.45236833333333,0.275874822,2020-06-16,09:15:00,69.23,993.41,5.0,230.8,0.032037
2530,2020-06-16 09:30:00,4136001,iq8k7ZNt4Mwm3w0,27.181159620689648,34.369802448275856,0.3721497541379311,2020-06-16,09:30:00,69.46,993.27,4.99,231.1,0.033191000000000005
2531,2020-06-16 09:45:00,4136001,iq8k7ZNt4Mwm3w0,27.4878663,35.95871056666667,0.4241206086666667,2020-06-16,09:45:00,69.78,993.17,4.98,231.29,0.034617
2532,2020-06-16 10:00:00,4136001,iq8k7ZNt4Mwm3w0,27.865088137931036,36.855866448275854,0.45013321310344817,2020-06-16,10:00:00,70.19,993.09,4.96,231.39,0.036316
2533,2020-06-16 10:15:00,4136001,iq8k7ZNt4Mwm3w0,28.31539103333333,39.082299766666665,0.5222235923333333,2020-06-16,10:15:00,70.6,993.02,4.94,231.49,0.038016
2534,2020-06-16 10:30:00,4136001,iq8k7ZNt4Mwm3w0,28.507791482758623,39.2861232413793,0.4539040027586207,2020-06-16,10:30:00,71.02,992.94,4.92,231.59,0.039715
2535,2020-06-16 10:45:00,4136001,iq8k7ZNt4Mwm3w0,28.663845800000004,39.3069314,0.4735442633333333,2020-06-16,10:45:00,71.51,992.91,4.89,231.67,0.040083
2536,2020-06-16 11:00:00,4136001,iq8k7ZNt4Mwm3w0,28.42880675862069,37.97691079310345,0.4350143279310345,2020-06-16,11:00:00,72.07,992.92,4.85,231.73,0.039119
2537,2020-06-16 11:15:00,4136001,iq8k7ZNt4Mwm3w0,28.54354553333333,38.45727539999999,0.4930474616666666,2020-06-16,11:15:00,72.63,992.93,4.81,231.79,0.038155
2538,2020-06-16 11:30:00,4136001,iq8k7ZNt4Mwm3w0,29.671495103448272,44.916273482758605,0.7684594155172413,2020-06-16,11:30:00,73.21,992.94,4.77,231.85,0.037191
2539,2020-06-16 11:45:00,4136001,iq8k7ZNt4Mwm3w0,29.99492096666667,46.36462913333333,0.6149510469999999,2020-06-16,11:45:00,73.84,993.0,4.71,231.78,0.035858999999999995
2540,2020-06-16 12:00:00,4136001,iq8k7ZNt4Mwm3w0,29.50476093103448,42.10252848275863,0.5206054248275863,2020-06-16,12:00:00,74.54,993.1,4.62,231.58,0.034158
2541,2020-06-16 12:15:00,4136001,iq8k7ZNt4Mwm3w0,28.9934031,39.03961593333332,0.35851389566666664,2020-06-16,12:15:00,75.24,993.2,4.53,231.38,0.032457
2542,2020-06-16 12:30:00,4136001,iq8k7ZNt4Mwm3w0,28.96235703448276,38.16141906896551,0.5022143431034481,2020-06-16,12:30:00,75.95,993.3,4.45,231.16,0.030756
2543,2020-06-16 12:45:00,4136001,iq8k7ZNt4Mwm3w0,29.784460466666665,41.95145250000001,0.5490756356666665,2020-06-16,12:45:00,76.74,993.42,4.33,230.74,0.032482
2544,2020-06-16 13:00:00,4136001,iq8k7ZNt4Mwm3w0,29.940903275862066,41.30325327586206,0.5731489579310346,2020-06-16,13:00:00,77.61,993.56,4.2,230.1,0.037636
2545,2020-06-16 13:15:00,4136001,iq8k7ZNt4Mwm3w0,30.244002366666663,42.88808180000001,0.5665455406666667,2020-06-16,13:15:00,78.49,993.7,4.06,229.42,0.042789
2546,2020-06-16 13:30:00,4136001,iq8k7ZNt4Mwm3w0,29.720905172413797,39.2953772413793,0.3407377748275863,2020-06-16,13:30:00,79.38,993.84,3.93,228.69,0.047942
2547,2020-06-16 13:45:00,4136001,iq8k7ZNt4Mwm3w0,29.208245689655172,37.285023827586215,0.40779049241379306,2020-06-16,13:45:00,80.13,994.0,3.8,227.58,0.05121900000000001
2548,2020-06-16 14:00:00,4136001,iq8k7ZNt4Mwm3w0,29.72607610000001,39.763498066666656,0.4503316196666666,2020-06-16,14:00:00,80.73,994.17,3.69,226.07,0.05262000000000001
2549,2020-06-16 14:15:00,4136001,iq8k7ZNt4Mwm3w0,30.42987363333333,40.68005649999999,0.492802766,2020-06-16,14:15:00,81.34,994.35,3.58,224.46,0.054020000000000006
2550,2020-06-16 14:30:00,4136001,iq8k7ZNt4Mwm3w0,30.833512862068968,44.376507137931036,0.5629444603448277,2020-06-16,14:30:00,81.95,994.53,3.47,222.75,0.055421000000000005
2551,2020-06-16 14:45:00,4136001,iq8k7ZNt4Mwm3w0,30.503409551724143,41.550000241379315,0.4470176755172415,2020-06-16,14:45:00,82.41,994.71,3.41,220.96,0.057662
2552,2020-06-16 15:00:00,4136001,iq8k7ZNt4Mwm3w0,30.029818700000003,38.34786576666667,0.3539153346666665,2020-06-16,15:00:00,82.73,994.91,3.4,219.15,0.060744000000000006
2553,2020-06-16 15:15:00,4136001,iq8k7ZNt4Mwm3w0,29.81993893103449,37.0976982413793,0.3624977403448275,2020-06-16,15:15:00,83.04,995.11,3.39,217.33,0.063826
2554,2020-06-16 15:30:00,4136001,iq8k7ZNt4Mwm3w0,29.934203931034478,38.35378168965517,0.4094117217241379,2020-06-16,15:30:00,83.36,995.31,3.39,215.5,0.06690700000000001
2555,2020-06-16 15:45:00,4136001,iq8k7ZNt4Mwm3w0,30.168884233333344,37.839531366666655,0.3314528773333334,2020-06-16,15:45:00,83.57,995.48,3.4,214.12,0.068362
2556,2020-06-16 16:00:00,4136001,iq8k7ZNt4Mwm3w0,29.61759165517241,34.59173679310345,0.1742421517241379,2020-06-16,16:00:00,83.68,995.63,3.44,213.22,0.06819
2557,2020-06-16 16:15:00,4136001,iq8k7ZNt4Mwm3w0,29.74619146666667,34.781945699999994,0.2446072813333333,2020-06-16,16:15:00,83.78,995.78,3.48,212.34,0.068018
2558,2020-06-16 16:30:00,4136001,iq8k7ZNt4Mwm3w0,29.3732635862069,33.490053206896555,0.13908648831034484,2020-06-16,16:30:00,83.88,995.93,3.51,211.47,0.067846
2559,2020-06-16 16:45:00,4136001,iq8k7ZNt4Mwm3w0,29.00287166666667,31.51306253333333,0.11721274126666666,2020-06-16,16:45:00,83.98,996.04,3.55,210.95,0.068898
2560,2020-06-16 17:00:00,4136001,iq8k7ZNt4Mwm3w0,28.912975379310335,31.26802544827587,0.08529881244827585,2020-06-16,17:00:00,84.08,996.09,3.58,210.77,0.071173
2561,2020-06-16 17:15:00,4136001,iq8k7ZNt4Mwm3w0,28.43125003333333,29.47821053333333,0.033318140899999994,2020-06-16,17:15:00,84.17,996.15,3.62,210.58,0.073449
2562,2020-06-16 17:30:00,4136001,iq8k7ZNt4Mwm3w0,28.318011137931038,29.483777172413784,0.06799978844827587,2020-06-16,17:30:00,84.27,996.21,3.65,210.4,0.075725
2563,2020-06-16 17:45:00,4136001,iq8k7ZNt4Mwm3w0,28.160633266666668,29.38294266666667,0.05539037006666668,2020-06-16,17:45:00,84.35,996.21,3.68,210.43,0.077347
2564,2020-06-16 18:00:00,4136001,iq8k7ZNt4Mwm3w0,27.803931862068968,28.582859413793102,0.0270350241724138,2020-06-16,18:00:00,84.42,996.14,3.7,210.67,0.078316
2565,2020-06-16 18:15:00,4136001,iq8k7ZNt4Mwm3w0,27.56502383333333,27.729070033333336,0.01701278393333333,2020-06-16,18:15:00,84.48,996.07,3.73,210.9,0.07928400000000001
2566,2020-06-16 18:30:00,4136001,iq8k7ZNt4Mwm3w0,27.358528931034478,27.194241172413797,0.009608953451724135,2020-06-16,18:30:00,84.55,996.0,3.75,211.13,0.08025299999999999
2567,2020-06-16 18:45:00,4136001,iq8k7ZNt4Mwm3w0,27.167390827586214,26.857379793103448,0.0018699148013793106,2020-06-16,18:45:00,84.6,995.9,3.77,211.61,0.07949500000000001
2568,2020-06-16 19:00:00,4136001,iq8k7ZNt4Mwm3w0,26.27286776666667,26.15560703333333,0.0,2020-06-16,19:00:00,84.62,995.78,3.77,212.33,0.077011
2569,2020-06-16 19:15:00,4136001,iq8k7ZNt4Mwm3w0,26.031714172413796,25.646704275862074,0.0,2020-06-16,19:15:00,84.64,995.65,3.78,213.04,0.074527
2570,2020-06-16 19:30:00,4136001,iq8k7ZNt4Mwm3w0,25.947268700000002,25.67136833333333,0.0,2020-06-16,19:30:00,84.66,995.53,3.78,213.76,0.072042
2571,2020-06-16 19:45:00,4136001,iq8k7ZNt4Mwm3w0,25.383153166666666,25.14863683333333,0.0,2020-06-16,19:45:00,84.67,995.4,3.78,214.64,0.070806
2572,2020-06-16 20:00:00,4136001,iq8k7ZNt4Mwm3w0,25.054365448275863,24.75130489655173,0.0,2020-06-16,20:00:00,84.66,995.26,3.77,215.69,0.07081599999999999
2573,2020-06-16 20:15:00,4136001,iq8k7ZNt4Mwm3w0,24.9061888,24.5387288,0.0,2020-06-16,20:15:00,84.65,995.11,3.76,216.75,0.070827
2574,2020-06-16 20:30:00,4136001,iq8k7ZNt4Mwm3w0,24.60179075862069,24.29950265517241,0.0,2020-06-16,20:30:00,84.64,994.97,3.75,217.81,0.070838
2575,2020-06-16 20:45:00,4136001,iq8k7ZNt4Mwm3w0,24.54720793333333,24.2202108,0.0,2020-06-16,20:45:00,84.65,994.85,3.74,218.96,0.070082
2576,2020-06-16 21:00:00,4136001,iq8k7ZNt4Mwm3w0,24.53266644827586,24.439092034482762,0.0,2020-06-16,21:00:00,84.66,994.74,3.74,220.2,0.06855900000000001
2577,2020-06-16 21:15:00,4136001,iq8k7ZNt4Mwm3w0,24.66087333333333,24.546877966666663,0.0,2020-06-16,21:15:00,84.68,994.64,3.73,221.45,0.067037
2578,2020-06-16 21:30:00,4136001,iq8k7ZNt4Mwm3w0,24.71581072413793,24.41328068965517,0.0,2020-06-16,21:30:00,84.7,994.53,3.72,222.69,0.065514
2579,2020-06-16 21:45:00,4136001,iq8k7ZNt4Mwm3w0,24.529312,24.179370033333335,0.0,2020-06-16,21:45:00,84.7,994.44,3.72,223.83,0.06380599999999999
2580,2020-06-16 22:00:00,4136001,iq8k7ZNt4Mwm3w0,24.22657483333333,24.19399109999999,0.0,2020-06-16,22:00:00,84.68,994.37,3.72,224.85,0.06191
2581,2020-06-16 22:15:00,4136001,iq8k7ZNt4Mwm3w0,24.013480620689656,23.69034565517241,0.0,2020-06-16,22:15:00,84.66,994.3,3.71,225.87,0.060015
2582,2020-06-16 22:30:00,4136001,iq8k7ZNt4Mwm3w0,23.996459100000003,23.807730100000004,0.0,2020-06-16,22:30:00,84.64,994.23,3.71,226.89,0.058120000000000005
